,Age,Monthly_Bill,Total_Usage_GB,Churn,Gender_Female,Gender_Male,Location_Chicago,Location_Houston,Location_Los Angeles,Location_Miami,Location_New York,Subscription_Length_Group_1 - 12,Subscription_Length_Group_13 - 24
459,45,87.25,393,0,1,0,0,0,0,1,0,1,0
460,18,65.83,156,1,0,1,0,1,0,0,0,1,0
461,59,51.76,497,1,1,0,0,0,0,0,1,0,1
462,70,62.49,354,0,1,0,0,0,0,1,0,1,0
463,51,64.0,428,1,1,0,1,0,0,0,0,1,0
464,47,86.48,373,0,0,1,0,0,0,0,1,0,1
465,25,39.65,157,0,1,0,0,0,0,1,0,1,0
466,27,71.99,229,1,1,0,0,0,0,0,1,0,1
467,43,53.96,86,0,1,0,0,0,1,0,0,0,1
468,39,47.96,89,1,0,1,0,0,1,0,0,1,0
469,38,33.7,397,0,1,0,0,0,0,0,1,0,1
470,24,90.92,216,0,1,0,1,0,0,0,0,0,1
471,56,54.84,82,1,0,1,1,0,0,0,0,1,0
472,46,64.59,467,0,0,1,1,0,0,0,0,0,1
473,32,99.15,143,1,1,0,0,0,0,1,0,0,1
474,60,60.13,68,1,1,0,0,0,0,1,0,1,0
475,33,96.29,351,0,1,0,0,0,1,0,0,1,0
476,25,94.12,414,0,0,1,0,0,0,0,1,1,0
477,63,31.36,223,1,0,1,1,0,0,0,0,1,0
478,33,76.79,101,0,1,0,0,1,0,0,0,1,0
479,37,46.3,360,0,1,0,0,0,0,0,1,0,1
480,22,44.5,202,1,1,0,0,0,1,0,0,0,1
481,18,70.78,84,0,0,1,0,1,0,0,0,1,0
482,41,93.64,319,1,0,1,0,0,1,0,0,0,1
483,19,53.99,144,1,0,1,1,0,0,0,0,0,1
484,26,57.78,79,0,1,0,0,1,0,0,0,1,0
485,29,47.46,270,0,0,1,0,0,0,0,1,0,1
486,28,58.41,273,0,1,0,0,0,0,0,1,0,1
487,59,57.08,278,0,1,0,1,0,0,0,0,0,1
488,44,54.48,67,0,1,0,0,0,0,0,1,0,1
489,39,44.5,194,1,0,1,1,0,0,0,0,1,0
490,24,99.34,217,0,0,1,0,0,0,1,0,1,0
491,21,60.92,350,0,1,0,1,0,0,0,0,1,0
492,64,78.32,189,1,1,0,0,0,0,1,0,0,1
493,31,32.62,406,0,1,0,0,0,0,0,1,0,1
494,61,43.54,118,0,0,1,0,0,1,0,0,1,0
495,42,45.46,366,0,0,1,0,0,1,0,0,0,1
496,46,73.66,155,1,1,0,0,0,1,0,0,1,0
497,55,67.73,358,1,1,0,0,0,0,1,0,1,0
498,51,92.89,62,0,1,0,0,0,0,1,0,0,1
499,40,43.55,413,1,0,1,0,0,1,0,0,1,0
500,63,94.04,251,0,1,0,0,0,0,0,1,1,0
501,24,30.35,72,0,1,0,0,0,0,1,0,1,0
502,54,94.05,243,1,1,0,1,0,0,0,0,1,0
503,19,50.82,177,0,0,1,0,1,0,0,0,0,1
504,56,87.7,165,0,1,0,0,1,0,0,0,0,1
505,26,56.59,318,0,1,0,0,0,0,1,0,0,1
506,50,71.47,198,0,1,0,1,0,0,0,0,1,0
507,24,99.7,154,1,1,0,0,0,1,0,0,1,0
508,31,33.1,229,0,0,1,0,0,0,0,1,1,0
509,43,51.22,423,1,1,0,0,0,0,1,0,1,0
510,32,52.15,466,1,0,1,1,0,0,0,0,0,1
511,60,85.54,295,0,1,0,0,0,0,1,0,0,1
512,38,43.7,306,0,1,0,0,1,0,0,0,1,0
513,56,98.93,273,1,1,0,0,0,0,0,1,1,0
514,65,89.22,177,1,0,1,0,1,0,0,0,1,0
515,63,64.46,202,0,0,1,1,0,0,0,0,1,0
516,41,39.06,430,1,0,1,0,0,0,0,1,1,0
517,23,66.34,72,1,0,1,0,0,0,1,0,1,0
518,50,60.11,458,0,0,1,0,0,1,0,0,0,1
519,66,71.27,449,0,0,1,1,0,0,0,0,0,1
520,43,54.62,442,1,1,0,1,0,0,0,0,1,0
521,52,89.69,251,1,0,1,0,1,0,0,0,1,0
522,35,82.1,333,0,1,0,1,0,0,0,0,0,1
523,42,82.07,265,1,1,0,0,0,0,0,1,1,0
524,59,38.6,202,0,1,0,0,1,0,0,0,0,1
525,57,30.93,71,0,0,1,0,0,0,1,0,0,1
526,31,42.7,241,0,0,1,1,0,0,0,0,0,1
527,39,79.62,255,1,0,1,0,0,0,0,1,0,1
528,55,35.5,490,1,1,0,0,1,0,0,0,0,1
529,18,60.73,218,0,0,1,0,0,0,1,0,0,1
530,42,47.27,395,0,1,0,0,0,0,1,0,0,1
531,41,58.01,464,1,0,1,0,0,0,0,1,0,1
532,49,73.87,469,0,0,1,0,0,0,0,1,0,1
533,63,56.31,383,1,1,0,0,0,1,0,0,0,1
534,51,42.2,379,1,1,0,1,0,0,0,0,1,0
535,23,58.89,153,1,1,0,0,0,0,0,1,0,1
536,39,41.61,58,0,1,0,0,0,1,0,0,0,1
537,52,33.07,217,0,1,0,0,0,1,0,0,0,1
538,34,33.58,377,1,1,0,0,0,1,0,0,0,1
539,20,43.27,136,0,1,0,0,0,1,0,0,0,1
540,51,92.27,296,1,0,1,0,0,1,0,0,0,1
541,64,95.56,239,0,1,0,0,1,0,0,0,0,1
542,25,37.13,109,1,0,1,0,1,0,0,0,1,0
543,60,92.79,499,0,1,0,1,0,0,0,0,1,0
544,69,44.71,254,0,1,0,0,0,1,0,0,0,1
545,30,97.02,333,0,1,0,0,0,1,0,0,0,1
546,21,40.6,131,1,1,0,0,0,1,0,0,1,0
547,23,81.56,76,1,0,1,0,1,0,0,0,0,1
548,51,38.52,214,0,1,0,0,0,0,0,1,0,1
549,52,35.43,327,1,1,0,0,0,0,1,0,0,1
550,23,81.29,92,1,0,1,0,1,0,0,0,1,0
551,63,69.32,195,1,1,0,0,0,0,0,1,1,0
552,45,60.46,232,1,1,0,0,0,0,1,0,0,1
553,50,47.78,82,0,0,1,0,0,1,0,0,1,0
554,29,50.56,450,0,0,1,0,0,1,0,0,0,1
555,35,64.0,203,0,0,1,0,0,0,0,1,1,0
556,38,83.96,450,1,0,1,0,0,1,0,0,0,1
557,52,80.42,127,1,1,0,0,1,0,0,0,0,1
558,37,83.3,391,1,0,1,0,0,0,1,0,0,1
559,27,83.69,460,1,0,1,0,0,0,0,1,0,1
560,54,60.8,347,1,1,0,1,0,0,0,0,1,0
561,41,64.84,488,0,0,1,0,0,1,0,0,0,1
562,47,41.12,288,0,1,0,1,0,0,0,0,0,1
563,62,71.23,191,1,0,1,0,1,0,0,0,0,1
564,63,52.75,425,1,0,1,1,0,0,0,0,0,1
565,61,51.42,432,1,0,1,0,0,1,0,0,1,0
566,33,91.3,384,1,0,1,0,0,1,0,0,1,0
567,25,60.57,181,0,1,0,0,1,0,0,0,1,0
568,47,65.19,384,0,1,0,0,1,0,0,0,0,1
569,62,62.23,407,1,1,0,1,0,0,0,0,1,0
570,50,55.49,57,1,0,1,0,0,0,1,0,1,0
571,42,32.36,417,0,1,0,1,0,0,0,0,1,0
572,36,72.93,220,1,1,0,0,1,0,0,0,1,0
573,56,68.44,494,1,1,0,1,0,0,0,0,0,1
574,30,47.79,235,0,1,0,0,1,0,0,0,0,1
575,29,51.14,456,1,1,0,0,0,0,0,1,1,0
576,45,32.66,196,1,0,1,0,0,1,0,0,0,1
577,70,58.87,144,1,0,1,0,1,0,0,0,0,1
578,20,38.14,369,0,0,1,0,0,1,0,0,1,0
579,54,63.68,173,1,0,1,0,0,1,0,0,0,1
580,37,38.41,134,1,1,0,0,0,0,1,0,0,1
581,48,43.63,401,0,0,1,0,1,0,0,0,0,1
582,19,99.22,148,1,0,1,0,0,0,0,1,0,1
583,66,32.05,403,1,0,1,0,1,0,0,0,0,1
584,45,95.62,429,0,1,0,0,0,1,0,0,0,1
585,54,47.9,210,1,0,1,1,0,0,0,0,0,1
586,52,39.79,363,1,1,0,0,0,1,0,0,0,1
587,42,87.28,169,0,1,0,0,0,0,0,1,0,1
588,35,77.85,497,1,0,1,0,0,0,0,1,1,0
589,21,43.83,171,1,1,0,0,0,1,0,0,0,1
590,31,42.75,319,0,0,1,0,0,0,1,0,1,0
591,35,75.22,413,0,0,1,0,0,1,0,0,1,0
592,27,88.64,216,1,0,1,1,0,0,0,0,1,0
593,20,64.23,130,1,1,0,0,1,0,0,0,1,0
594,62,78.97,288,1,0,1,0,0,0,1,0,1,0
595,49,99.5,183,1,0,1,1,0,0,0,0,1,0
596,68,85.76,132,1,0,1,0,1,0,0,0,1,0
597,61,97.13,449,0,0,1,1,0,0,0,0,0,1
598,38,58.95,487,0,0,1,1,0,0,0,0,0,1
599,47,59.16,386,1,1,0,1,0,0,0,0,0,1
600,36,63.45,455,0,1,0,0,0,0,1,0,0,1
601,62,37.02,485,1,0,1,0,0,0,0,1,1,0
602,26,88.11,191,1,1,0,0,0,1,0,0,1,0
603,61,86.09,145,1,0,1,1,0,0,0,0,1,0
604,44,56.69,105,1,1,0,1,0,0,0,0,1,0
605,41,40.0,399,0,1,0,1,0,0,0,0,1,0
606,26,69.58,67,1,1,0,0,0,0,0,1,1,0
607,55,38.82,323,0,0,1,1,0,0,0,0,1,0
608,35,34.73,73,1,1,0,0,1,0,0,0,0,1
609,39,77.3,126,0,1,0,1,0,0,0,0,1,0
610,35,33.59,282,0,1,0,0,0,0,0,1,1,0
611,48,84.64,360,1,1,0,0,0,0,1,0,0,1
612,56,86.81,61,1,1,0,0,1,0,0,0,0,1
613,45,91.62,428,1,0,1,0,0,1,0,0,0,1
614,30,70.34,204,1,0,1,0,1,0,0,0,0,1
615,65,53.89,172,1,0,1,0,1,0,0,0,1,0
616,60,99.87,155,1,1,0,0,0,0,0,1,0,1
617,30,68.63,266,1,0,1,0,0,1,0,0,0,1
618,19,37.68,195,1,0,1,1,0,0,0,0,0,1
619,24,75.59,447,1,0,1,0,0,0,1,0,1,0
620,70,37.57,225,0,1,0,0,1,0,0,0,1,0
621,31,65.28,311,1,0,1,0,1,0,0,0,0,1
622,21,81.09,423,0,0,1,0,1,0,0,0,1,0
623,57,78.89,109,0,1,0,0,0,0,1,0,0,1
624,19,91.54,104,0,1,0,0,0,1,0,0,1,0
625,21,56.49,341,0,0,1,0,1,0,0,0,0,1
626,34,48.16,226,1,1,0,1,0,0,0,0,0,1
627,67,82.11,498,1,1,0,0,0,0,1,0,1,0
628,24,68.98,459,0,1,0,0,1,0,0,0,0,1
629,56,74.09,303,1,0,1,0,0,0,0,1,1,0
630,32,49.76,104,1,0,1,1,0,0,0,0,0,1
631,42,91.15,426,0,0,1,0,0,1,0,0,0,1
632,53,55.61,172,0,1,0,0,1,0,0,0,1,0
633,27,33.85,145,1,0,1,0,0,0,0,1,0,1
634,53,40.46,240,1,1,0,0,0,0,1,0,1,0
635,33,60.21,354,1,1,0,0,0,0,1,0,1,0
636,42,45.46,369,0,0,1,0,0,1,0,0,1,0
637,33,46.91,357,1,1,0,1,0,0,0,0,1,0
638,37,53.65,196,0,1,0,0,0,0,1,0,1,0
639,56,38.67,144,1,1,0,0,1,0,0,0,1,0
640,48,36.41,190,0,0,1,0,0,0,0,1,0,1
641,48,80.16,185,1,1,0,1,0,0,0,0,0,1
642,33,33.63,108,0,1,0,1,0,0,0,0,0,1
643,36,45.06,167,1,0,1,0,0,1,0,0,1,0
644,62,63.67,360,0,1,0,0,0,0,1,0,0,1
645,61,89.98,300,0,1,0,0,0,0,1,0,0,1
646,57,76.56,425,1,1,0,0,0,1,0,0,0,1
647,34,94.82,305,1,1,0,0,0,1,0,0,0,1
648,42,77.16,302,0,0,1,1,0,0,0,0,0,1
649,44,89.57,420,1,1,0,0,0,0,1,0,0,1
650,51,99.2,144,0,1,0,0,0,0,1,0,0,1
651,41,57.66,51,0,1,0,0,0,0,1,0,0,1
652,64,83.11,72,1,0,1,0,0,0,0,1,0,1
653,37,82.98,216,0,1,0,0,0,1,0,0,0,1
654,24,84.8,372,0,1,0,0,0,0,0,1,1,0
655,25,41.94,313,0,1,0,0,0,1,0,0,0,1
656,47,65.83,325,1,0,1,0,1,0,0,0,1,0
657,57,77.38,54,0,0,1,0,0,0,0,1,0,1
658,28,50.52,449,1,1,0,1,0,0,0,0,1,0
659,24,79.69,118,1,1,0,0,0,0,1,0,0,1
660,67,56.41,380,0,1,0,1,0,0,0,0,1,0
661,64,79.28,176,0,1,0,0,0,0,0,1,1,0
662,22,89.62,432,0,0,1,0,1,0,0,0,1,0
663,18,95.01,156,1,0,1,0,0,0,1,0,0,1
664,55,35.24,152,0,0,1,0,0,1,0,0,1,0
665,27,69.8,224,1,1,0,0,1,0,0,0,1,0
666,18,50.39,393,1,1,0,1,0,0,0,0,0,1
667,18,48.57,373,1,1,0,0,1,0,0,0,1,0
668,19,99.49,105,1,1,0,0,1,0,0,0,1,0
669,53,91.52,404,0,1,0,0,1,0,0,0,1,0
670,51,96.36,258,0,0,1,0,1,0,0,0,1,0
671,42,49.59,497,0,1,0,0,1,0,0,0,1,0
672,29,68.93,331,1,1,0,0,1,0,0,0,0,1
673,27,43.9,297,0,1,0,0,1,0,0,0,0,1
674,42,35.76,200,0,1,0,0,0,1,0,0,0,1
675,32,36.51,56,1,1,0,1,0,0,0,0,0,1
676,43,32.92,440,1,0,1,0,0,0,1,0,0,1
677,22,89.6,396,1,0,1,0,0,0,1,0,1,0
678,29,82.06,208,0,0,1,0,0,1,0,0,1,0
679,55,66.9,276,1,0,1,0,0,0,1,0,0,1
680,63,70.06,237,1,0,1,0,0,0,1,0,1,0
681,37,40.8,73,0,0,1,1,0,0,0,0,0,1
682,47,43.32,114,1,1,0,0,0,0,1,0,0,1
683,44,95.77,270,0,0,1,1,0,0,0,0,0,1
684,23,85.12,411,1,0,1,0,0,0,1,0,0,1
685,27,89.71,254,1,0,1,0,0,0,0,1,1,0
686,58,78.98,366,1,1,0,0,1,0,0,0,1,0
687,46,76.21,87,1,1,0,0,0,0,0,1,0,1
688,57,55.31,291,1,0,1,0,0,0,0,1,0,1
689,56,38.18,281,0,1,0,1,0,0,0,0,0,1
690,59,57.76,429,0,0,1,0,0,1,0,0,1,0
691,51,94.16,373,1,0,1,0,1,0,0,0,1,0
692,21,87.15,191,1,1,0,0,1,0,0,0,0,1
693,61,69.86,233,0,1,0,0,0,0,0,1,0,1
694,20,87.65,130,1,1,0,0,0,1,0,0,0,1
695,30,47.96,226,1,1,0,0,0,1,0,0,1,0
696,31,36.44,193,1,0,1,0,1,0,0,0,0,1
697,38,58.34,302,1,0,1,0,0,0,1,0,1,0
698,52,82.82,221,0,0,1,0,0,1,0,0,1,0
699,57,77.23,263,1,1,0,0,1,0,0,0,0,1
700,65,99.2,237,0,1,0,0,1,0,0,0,0,1
701,57,43.7,289,1,0,1,0,0,0,0,1,1,0
702,34,90.27,253,0,0,1,0,0,0,0,1,0,1
703,35,66.93,347,1,0,1,0,0,1,0,0,1,0
704,45,60.08,90,0,0,1,0,1,0,0,0,0,1
705,64,47.62,305,0,1,0,0,1,0,0,0,0,1
706,50,52.32,213,1,1,0,0,0,1,0,0,0,1
707,24,63.17,263,1,0,1,0,0,1,0,0,0,1
708,22,55.72,500,0,1,0,0,0,1,0,0,0,1
709,25,68.76,170,1,1,0,0,1,0,0,0,1,0
710,46,72.74,421,0,0,1,0,1,0,0,0,1,0
711,34,31.58,498,0,1,0,0,0,0,1,0,1,0
712,60,67.49,476,1,0,1,0,0,0,1,0,0,1
713,46,32.05,174,0,1,0,0,1,0,0,0,0,1
714,37,77.25,353,0,1,0,1,0,0,0,0,0,1
715,22,92.09,230,0,0,1,0,0,1,0,0,1,0
716,29,48.01,220,0,0,1,0,0,1,0,0,0,1
717,46,66.61,440,1,1,0,0,0,0,1,0,0,1
718,60,66.04,456,0,1,0,0,0,0,0,1,0,1
719,42,61.39,112,1,0,1,1,0,0,0,0,1,0
720,41,74.35,63,0,0,1,0,0,1,0,0,0,1
721,67,40.86,182,1,1,0,1,0,0,0,0,0,1
722,43,75.93,84,1,1,0,0,0,0,0,1,1,0
723,47,54.4,496,1,1,0,0,0,0,1,0,1,0
724,36,57.28,354,0,1,0,1,0,0,0,0,1,0
725,54,53.33,395,1,1,0,0,0,0,0,1,1,0
726,49,84.66,359,0,0,1,0,0,0,1,0,1,0
727,52,52.71,384,1,0,1,0,0,0,1,0,0,1
728,33,93.45,494,1,1,0,0,0,1,0,0,0,1
729,42,30.06,178,1,0,1,0,1,0,0,0,0,1
730,59,74.71,352,0,0,1,0,1,0,0,0,1,0
731,19,94.59,430,0,0,1,0,0,0,1,0,0,1
732,38,41.97,95,1,1,0,0,0,0,0,1,1,0
733,54,66.19,487,0,1,0,0,0,0,1,0,1,0
734,46,79.08,291,0,0,1,0,0,0,0,1,1,0
735,60,30.82,240,1,0,1,0,1,0,0,0,0,1
736,31,51.91,229,1,1,0,0,1,0,0,0,1,0
737,19,98.02,377,0,1,0,0,0,0,0,1,1,0
738,59,93.0,52,0,1,0,0,0,1,0,0,1,0
739,42,34.37,408,0,0,1,0,0,0,0,1,0,1
740,59,92.86,129,0,1,0,0,1,0,0,0,0,1
741,56,30.02,268,1,0,1,0,1,0,0,0,0,1
742,24,40.0,194,0,1,0,1,0,0,0,0,0,1
743,68,88.24,322,0,0,1,0,0,0,0,1,1,0
744,33,65.99,286,1,1,0,0,0,0,1,0,1,0
745,57,54.42,308,1,1,0,0,1,0,0,0,0,1
746,61,87.6,454,1,0,1,0,1,0,0,0,1,0
747,34,57.05,237,0,0,1,1,0,0,0,0,0,1
748,51,79.55,417,1,1,0,1,0,0,0,0,1,0
749,42,35.49,239,0,0,1,0,0,0,0,1,1,0
750,61,41.75,322,1,1,0,0,0,1,0,0,0,1
751,60,83.97,173,1,1,0,1,0,0,0,0,1,0
752,20,84.79,488,0,0,1,0,1,0,0,0,0,1
753,47,48.3,353,1,0,1,0,1,0,0,0,1,0
754,21,46.01,158,1,0,1,0,0,1,0,0,1,0
755,32,70.11,389,1,0,1,0,1,0,0,0,0,1
756,59,48.46,463,1,0,1,0,0,1,0,0,0,1
757,49,30.54,328,0,0,1,0,1,0,0,0,1,0
758,49,68.36,436,0,0,1,0,1,0,0,0,0,1
759,48,66.49,127,1,1,0,0,0,1,0,0,0,1
760,48,97.9,69,1,1,0,0,0,0,0,1,0,1
761,35,87.63,413,1,0,1,0,1,0,0,0,1,0
762,53,69.48,59,0,1,0,0,1,0,0,0,0,1
763,65,48.83,62,1,0,1,1,0,0,0,0,1,0
764,36,57.97,387,1,1,0,0,0,0,1,0,1,0
765,46,94.17,283,0,1,0,0,1,0,0,0,0,1
766,56,74.28,69,0,0,1,0,1,0,0,0,0,1
767,59,42.05,92,1,0,1,0,1,0,0,0,1,0
768,49,42.27,448,1,1,0,1,0,0,0,0,0,1
769,26,95.95,467,1,1,0,0,0,0,1,0,0,1
770,54,91.8,294,1,1,0,1,0,0,0,0,1,0
771,32,51.26,106,1,0,1,0,0,0,0,1,0,1
772,51,86.87,165,0,0,1,0,0,1,0,0,0,1
773,44,96.98,440,0,0,1,0,1,0,0,0,1,0
774,28,42.75,152,1,0,1,0,0,1,0,0,0,1
775,30,87.93,397,1,1,0,0,0,0,0,1,0,1
776,40,86.05,90,1,0,1,0,0,0,0,1,1,0
777,60,51.7,312,1,0,1,0,0,0,1,0,0,1
778,42,81.56,338,1,0,1,1,0,0,0,0,0,1
779,39,63.87,69,0,1,0,1,0,0,0,0,0,1
780,69,42.81,431,0,1,0,1,0,0,0,0,0,1
781,51,97.01,276,1,0,1,0,0,1,0,0,1,0
782,41,68.39,90,0,1,0,0,1,0,0,0,1,0
783,46,95.35,140,0,1,0,0,1,0,0,0,1,0
784,29,42.73,196,0,0,1,0,0,0,0,1,0,1
785,45,82.58,474,0,0,1,0,0,1,0,0,0,1
786,57,46.23,322,1,0,1,0,1,0,0,0,0,1
787,40,58.05,117,1,1,0,0,0,0,1,0,0,1
788,31,59.18,60,0,1,0,0,0,0,1,0,0,1
789,24,97.96,94,0,0,1,0,1,0,0,0,0,1
790,19,35.67,362,1,0,1,0,0,0,0,1,0,1
791,38,85.12,205,0,1,0,0,0,0,0,1,1,0
792,27,56.6,103,0,0,1,1,0,0,0,0,1,0
793,26,57.39,416,1,1,0,0,0,0,1,0,0,1
794,57,42.32,448,1,1,0,0,0,1,0,0,0,1
795,33,77.21,485,1,1,0,0,0,0,1,0,0,1
796,42,43.44,117,0,0,1,0,0,0,1,0,1,0
797,54,31.57,483,0,1,0,0,0,0,1,0,1,0
798,43,94.05,415,0,1,0,0,1,0,0,0,1,0
799,33,59.3,459,0,0,1,0,0,0,0,1,1,0
800,41,75.94,384,1,0,1,0,0,0,0,1,1,0
801,18,53.47,284,1,0,1,0,0,1,0,0,0,1
802,48,39.08,477,1,0,1,1,0,0,0,0,0,1
803,42,38.08,466,0,0,1,0,0,1,0,0,0,1
804,38,77.48,444,1,1,0,0,0,0,0,1,0,1
805,50,99.24,153,0,1,0,0,0,0,1,0,0,1
806,66,64.18,449,0,1,0,0,0,1,0,0,1,0
807,62,78.53,214,0,0,1,0,0,0,0,1,1,0
808,70,63.88,449,0,0,1,0,0,0,0,1,1,0
809,46,98.96,271,1,0,1,0,0,0,1,0,0,1
810,68,80.01,484,0,0,1,0,1,0,0,0,0,1
811,26,67.91,252,0,0,1,0,0,0,1,0,1,0
812,56,66.92,132,1,0,1,0,0,0,0,1,1,0
813,48,67.86,198,1,0,1,1,0,0,0,0,1,0
814,18,57.98,413,1,0,1,1,0,0,0,0,0,1
815,38,95.25,491,0,1,0,0,0,1,0,0,1,0
816,54,85.46,250,1,1,0,0,0,0,0,1,1,0
817,32,92.35,436,1,0,1,0,0,1,0,0,0,1
818,26,38.66,114,0,0,1,1,0,0,0,0,0,1
819,35,72.45,99,0,0,1,0,1,0,0,0,1,0
820,26,37.95,294,0,0,1,0,0,0,1,0,0,1
821,45,63.43,178,1,1,0,1,0,0,0,0,0,1
822,64,34.06,500,0,0,1,0,1,0,0,0,0,1
823,33,39.96,95,0,1,0,0,0,0,1,0,0,1
824,58,55.86,483,1,1,0,0,0,0,1,0,1,0
825,61,64.11,477,1,1,0,1,0,0,0,0,1,0
826,40,63.65,451,1,1,0,0,0,1,0,0,1,0
827,32,45.17,137,0,0,1,0,0,1,0,0,0,1
828,23,41.89,118,0,1,0,0,1,0,0,0,1,0
829,54,79.6,69,1,0,1,0,0,0,1,0,0,1
830,32,51.5,90,0,1,0,0,0,0,1,0,1,0
831,61,94.08,436,0,0,1,0,0,1,0,0,0,1
832,43,68.93,118,0,0,1,0,0,1,0,0,0,1
833,57,95.96,294,1,0,1,0,0,1,0,0,0,1
834,43,59.57,171,1,0,1,1,0,0,0,0,0,1
835,21,93.53,204,1,1,0,0,1,0,0,0,0,1
836,58,39.11,69,0,0,1,0,0,0,0,1,1,0
837,34,47.62,412,1,0,1,0,0,1,0,0,0,1
838,33,33.02,387,1,1,0,0,1,0,0,0,1,0
839,27,67.21,164,0,0,1,0,0,1,0,0,1,0
840,45,91.29,78,0,0,1,0,0,0,0,1,1,0
841,33,82.72,146,1,1,0,0,1,0,0,0,1,0
842,25,81.78,172,1,1,0,0,0,0,0,1,1,0
843,21,68.46,388,0,1,0,0,0,1,0,0,1,0
844,18,80.3,360,0,1,0,0,1,0,0,0,0,1
845,30,98.63,50,1,0,1,1,0,0,0,0,1,0
846,55,73.67,499,0,0,1,1,0,0,0,0,0,1
847,40,64.61,321,1,0,1,0,0,1,0,0,0,1
848,55,32.85,198,0,1,0,0,0,0,1,0,1,0
849,40,37.63,493,0,0,1,0,0,0,0,1,0,1
850,47,48.17,131,0,0,1,0,0,0,0,1,0,1
851,29,53.01,203,1,0,1,0,0,0,0,1,0,1
852,38,51.11,462,1,0,1,1,0,0,0,0,1,0
853,33,78.1,161,0,0,1,0,0,1,0,0,0,1
854,39,40.9,313,1,0,1,0,0,0,0,1,1,0
855,28,68.52,426,1,0,1,0,0,1,0,0,1,0
856,29,45.12,322,0,1,0,0,0,0,1,0,0,1
857,37,92.04,166,1,0,1,0,0,0,0,1,0,1
858,33,92.58,346,1,0,1,0,1,0,0,0,1,0
859,41,53.72,410,0,0,1,1,0,0,0,0,1,0
860,55,89.19,315,1,0,1,1,0,0,0,0,1,0
861,47,94.34,447,1,1,0,0,0,0,1,0,1,0
862,58,82.43,82,0,0,1,0,1,0,0,0,1,0
863,48,30.86,357,0,1,0,0,0,0,0,1,1,0
864,64,84.01,221,0,0,1,1,0,0,0,0,1,0
865,48,78.93,300,0,1,0,0,0,0,0,1,1,0
866,50,55.45,320,0,0,1,0,0,0,0,1,0,1
867,55,93.41,498,1,0,1,1,0,0,0,0,1,0
868,54,84.45,289,0,1,0,0,1,0,0,0,1,0
869,21,72.47,280,0,0,1,1,0,0,0,0,1,0
870,63,97.14,220,0,1,0,1,0,0,0,0,1,0
871,40,74.54,234,1,1,0,1,0,0,0,0,1,0
872,64,34.5,211,1,1,0,0,1,0,0,0,0,1
873,60,38.78,154,0,1,0,0,0,0,1,0,0,1
874,41,38.36,395,1,0,1,0,1,0,0,0,1,0
875,52,51.47,361,1,0,1,0,0,0,1,0,1,0
876,19,85.31,408,0,1,0,0,0,0,0,1,1,0
877,38,61.25,268,1,1,0,0,0,0,1,0,0,1
878,23,83.64,473,0,0,1,1,0,0,0,0,0,1
879,18,49.9,164,1,0,1,0,0,0,0,1,0,1
880,45,33.43,317,0,0,1,0,1,0,0,0,0,1
881,68,34.58,149,1,1,0,0,0,0,1,0,1,0
882,32,86.29,141,1,0,1,1,0,0,0,0,0,1
883,61,68.55,459,0,1,0,0,0,0,0,1,0,1
884,41,35.36,214,0,1,0,0,1,0,0,0,1,0
885,45,89.83,290,0,1,0,0,1,0,0,0,1,0
886,64,77.68,229,1,1,0,0,0,0,0,1,0,1
887,24,48.24,213,1,0,1,0,1,0,0,0,0,1
888,65,65.6,400,0,0,1,0,1,0,0,0,1,0
889,55,41.9,351,0,1,0,0,0,1,0,0,0,1
890,36,79.09,141,1,1,0,0,0,0,0,1,0,1
891,20,67.28,321,1,0,1,0,0,1,0,0,0,1
892,23,77.64,53,1,1,0,0,0,0,0,1,1,0
893,50,62.89,208,1,0,1,0,0,1,0,0,0,1
894,45,30.95,454,0,0,1,0,0,1,0,0,0,1
895,38,52.24,254,1,1,0,1,0,0,0,0,1,0
896,60,38.79,152,1,1,0,0,0,0,1,0,0,1
897,42,86.72,77,0,0,1,0,0,0,1,0,1,0
898,63,57.84,299,0,1,0,0,1,0,0,0,0,1
899,22,93.68,405,0,0,1,0,0,0,1,0,0,1
900,60,77.0,425,1,1,0,0,1,0,0,0,1,0
901,65,66.11,163,0,1,0,1,0,0,0,0,1,0
902,66,31.17,73,1,1,0,1,0,0,0,0,0,1
903,61,72.37,408,0,1,0,0,0,0,0,1,1,0
904,46,63.05,131,1,0,1,0,0,0,0,1,0,1
905,62,63.69,267,1,0,1,0,0,0,0,1,1,0
906,49,79.52,342,1,0,1,0,0,1,0,0,0,1
907,48,81.62,288,0,1,0,0,0,0,0,1,1,0
908,18,37.71,203,0,0,1,0,0,1,0,0,1,0
909,53,56.82,77,0,1,0,0,0,0,1,0,1,0
910,49,96.31,387,1,1,0,0,0,1,0,0,0,1
911,48,85.03,270,1,0,1,0,0,1,0,0,0,1
912,34,77.84,397,1,0,1,0,0,0,0,1,0,1
913,32,67.32,110,0,0,1,0,1,0,0,0,0,1
914,45,41.05,342,1,1,0,0,0,0,1,0,0,1
915,27,53.66,272,1,0,1,0,0,0,0,1,1,0
916,64,41.93,88,0,1,0,0,1,0,0,0,0,1
917,47,72.24,305,0,0,1,0,0,1,0,0,1,0
918,39,42.92,374,1,0,1,0,1,0,0,0,0,1
919,19,55.41,274,0,1,0,1,0,0,0,0,1,0
920,51,78.4,464,0,1,0,0,0,0,0,1,1,0
